2.7.2018	20:44:40	 45' #BELJPN Nach einem anfäglich recht interessanten Spiel, tat sich nach einer Viertelstunde auf dem Spielfeld nur noch wenig. Die Belgier wirken noch ein wenig konstaniert, Japan versucht es trotz Längen-Nachteilen mit hohen Bällen! Einzig die Fans auf den Rängen geben Vollgas!		null	null
2.7.2018	21:00:10	 46' Schiri Mattus hat gerade die zweite Halbzeit angepfiffen. #BELJPN		null	null
2.7.2018	21:02:10	 48' Wilmots kommt im japanischen Strafraum zum Schuss - legt den Ball aber über das Tor. #BELJPN		null	null
2.7.2018	21:04:10	 50' Suzuki foult nach einer Hereingabe in den belgischen Strafraum Keeper De Vlieger. #BELJPN		null	null
2.7.2018	21:06:10	 52' Nach den ersten fünf Minuten in der zweiten Halbzeit gehen beide Teams verbissener zur Sache. Viele kleine Fouls, die den Spielfluß bremsen, aber nichts übertrieben hartes. #BELJPN		null	null
2.7.2018	21:08:10	 54' Inamoto bekommt die dritte gelbe Karte wegen Foulspiels. #BELJPN		null	null
2.7.2018	21:10:10	 56' Das nächste Foul von Kazuyuki Toda - Freistoß für Belgien in aussichtreicher Position. #BELJPN		null	null
2.7.2018	21:10:20	 56' Die japanische Abwehr bekommt den Ball nicht weg! #BELJPN		null	null
2.7.2018	21:11:10	 57' Tooorrr!!! #BELJPN		null	null
2.7.2018	21:11:20	 57' Marc Wilmots legt den Ball nach Gerangel im Strafraum mit einem Fallrückzieher in das linke Eck!!! #BELJPN		null	null
2.7.2018	21:13:10	 59' Toorrr!!!!! #BELJPN		null	null
2.7.2018	21:13:20	 59' Suzuki kann den Ball nach einem Stellungsfehler der belgischen Hintermannschaft an De Vlieger vorbeispitzeln. #BELJPN		null	null
2.7.2018	21:13:30	 59' Das Stadion tobt! #BELJPN		null	null
2.7.2018	21:16:10	 62' Gelbe Karte gegen Verheyen. #BELJPN		null	null
2.7.2018	21:16:20	 62' Und gleich noch eine für Peeters hinterher! #BELJPN		null	null
2.7.2018	21:17:10	 63' Freistoß für Japan. 17 Meter von links! Shinji Ono probiert es direkt! #BELJPN		null	null
2.7.2018	21:17:20	 63' Knapp über den Querbalken! #BELJPN		null	null
2.7.2018	21:18:10	 64' Wechsel bei den Japanern: Ono verlässt das Spielfeld für Alex. #BELJPN		null	null
2.7.2018	21:21:10	 67' Die Japaner bekommen nach dem Tor etwas Oberwasser. Der Ball läuft besser und man versucht es nicht mehr mit langen Bällen! #BELJPN		null	null
2.7.2018	21:22:10	 68' Toorr!!! #BELJPN		null	null
2.7.2018	21:22:20	 68' 2:1 für Japan! #BELJPN		null	null
2.7.2018	21:22:30	 68' Inamoto bringt das Stadion zum Kochen! #BELJPN		null	null
2.7.2018	21:22:40	 68' Nach schönem Paß vom eingewechselten Alex dribbelt der Japaner von Arsenal London in den Strafraum und läßt de Vlieger keine Chance! #BELJPN		null	null
2.7.2018	21:25:10	 71' Wechsel bei Japan: Morishima kommt für Suzuki. #BELJPN		null	null
2.7.2018	21:27:10	 73' Und sofort noch ein Wechsel bei den Japanern: Morioka verlässt den Platz und wird durch Miyamoto ersetzt. #BELJPN		null	null
2.7.2018	21:29:10	 75' Tooorrr!!! #BELJPN		null	null
2.7.2018	21:29:20	 75' 2:2 Ausgleich! #BELJPN		null	null
2.7.2018	21:29:30	 75' Langer Ball auf van der Heyden in den Sechzehner. Der mit einem sehenswerten Heber! Narazaki chancenlos! #BELJPN		null	null
2.7.2018	21:36:10	 82' Aufregung. Yanagisawa kommt an der strafraumgrenze zu Fall! #BELJPN		null	null
2.7.2018	21:36:20	 82' Eric Meir bekommt nach Foul an Yanagisawa die gelbe Karte. #BELJPN		null	null
2.7.2018	21:36:30	 82' Aber die Proteste der japanischen Fans sind unbegründet: Eric van Meir klärte sauber. #BELJPN		null	null
2.7.2018	21:37:10	 83' Wechsel bei den Belgiern: Strupar kommt für Verheyen. #BELJPN		null	null
2.7.2018	21:38:10	 84' Eine schöne Flanke in den japanischen Strafraum. Soncks Kopfball ist aber ungefährlich! #BELJPN		null	null
2.7.2018	21:39:10	 85' Tooorr!!! #BELJPN		null	null
2.7.2018	21:39:20	 85' Doch nicht!!! Das Tor wird nicht gegeben! #BELJPN		null	null
2.7.2018	21:39:30	 85' Schiri Mattus erkennt auf Foulspiel! #BELJPN		null	null
2.7.2018	21:42:10	 88' Das Spiel wird zunehmend hektischer. Beide Teams wollen den Sieg! #BELJPN		null	null
2.7.2018	21:44:10	 90' Die Japaner jetzt mit einem Sturmlauf! Die Fans sind begeistert! #BELJPN		null	null
2.7.2018	21:44:20	 90' Konter der Belgier. Sonck kommt zu Fall - er hat sich den Ball zu weit sich den Ball zu weit vorgelegt. #BELJPN		null	null
2.7.2018	21:44:30	 90' Die reguläre Spielzeit ist mittlerweile abgelaufen und es werden mindestens zwei Minuten nachgespielt. #BELJPN		null	null
2.7.2018	21:44:40	 90' Abpfiff von Schiedsrichter Mattus. Japan und Belgien trennen sich 2 : 2. #BELJPN		null	null
2.7.2018	21:44:50	 90' Nach einer zwar hektisch geführten aber schwachen ersten Halbzeit hat sich in der zweiten Hälfte ein spannendes Spiel entwickelt. Die letzten 15 Minuten waren ein wahres Fußballfest. Das Publikum war begeisternd! #BELJPN		null	null
